,int64,float64,complex128,object,bool
1378,1,1.0,(1+0j),1.0,True
1379,1,1.0,(1+0j),1.0,True
1380,1,1.0,(1+0j),1.0,True
1381,1,1.0,(1+0j),1.0,True
1382,1,1.0,(1+0j),1.0,True
1383,1,1.0,(1+0j),1.0,True
1384,1,1.0,(1+0j),1.0,True
1385,1,1.0,(1+0j),1.0,True
1386,1,1.0,(1+0j),1.0,True
1387,1,1.0,(1+0j),1.0,True
1388,1,1.0,(1+0j),1.0,True
1389,1,1.0,(1+0j),1.0,True
1390,1,1.0,(1+0j),1.0,True
1391,1,1.0,(1+0j),1.0,True
1392,1,1.0,(1+0j),1.0,True
1393,1,1.0,(1+0j),1.0,True
1394,1,1.0,(1+0j),1.0,True
1395,1,1.0,(1+0j),1.0,True
1396,1,1.0,(1+0j),1.0,True
1397,1,1.0,(1+0j),1.0,True
1398,1,1.0,(1+0j),1.0,True
1399,1,1.0,(1+0j),1.0,True
1400,1,1.0,(1+0j),1.0,True
1401,1,1.0,(1+0j),1.0,True
1402,1,1.0,(1+0j),1.0,True
1403,1,1.0,(1+0j),1.0,True
1404,1,1.0,(1+0j),1.0,True
1405,1,1.0,(1+0j),1.0,True
1406,1,1.0,(1+0j),1.0,True
1407,1,1.0,(1+0j),1.0,True
1408,1,1.0,(1+0j),1.0,True
1409,1,1.0,(1+0j),1.0,True
1410,1,1.0,(1+0j),1.0,True
1411,1,1.0,(1+0j),1.0,True
1412,1,1.0,(1+0j),1.0,True
1413,1,1.0,(1+0j),1.0,True
1414,1,1.0,(1+0j),1.0,True
1415,1,1.0,(1+0j),1.0,True
1416,1,1.0,(1+0j),1.0,True
1417,1,1.0,(1+0j),1.0,True
1418,1,1.0,(1+0j),1.0,True
1419,1,1.0,(1+0j),1.0,True
1420,1,1.0,(1+0j),1.0,True
1421,1,1.0,(1+0j),1.0,True
1422,1,1.0,(1+0j),1.0,True
1423,1,1.0,(1+0j),1.0,True
1424,1,1.0,(1+0j),1.0,True
1425,1,1.0,(1+0j),1.0,True
1426,1,1.0,(1+0j),1.0,True
1427,1,1.0,(1+0j),1.0,True
1428,1,1.0,(1+0j),1.0,True
1429,1,1.0,(1+0j),1.0,True
1430,1,1.0,(1+0j),1.0,True
1431,1,1.0,(1+0j),1.0,True
1432,1,1.0,(1+0j),1.0,True
1433,1,1.0,(1+0j),1.0,True
1434,1,1.0,(1+0j),1.0,True
1435,1,1.0,(1+0j),1.0,True
1436,1,1.0,(1+0j),1.0,True
1437,1,1.0,(1+0j),1.0,True
1438,1,1.0,(1+0j),1.0,True
1439,1,1.0,(1+0j),1.0,True
1440,1,1.0,(1+0j),1.0,True
1441,1,1.0,(1+0j),1.0,True
1442,1,1.0,(1+0j),1.0,True
1443,1,1.0,(1+0j),1.0,True
1444,1,1.0,(1+0j),1.0,True
1445,1,1.0,(1+0j),1.0,True
1446,1,1.0,(1+0j),1.0,True
1447,1,1.0,(1+0j),1.0,True
1448,1,1.0,(1+0j),1.0,True
1449,1,1.0,(1+0j),1.0,True
1450,1,1.0,(1+0j),1.0,True
1451,1,1.0,(1+0j),1.0,True
1452,1,1.0,(1+0j),1.0,True
1453,1,1.0,(1+0j),1.0,True
1454,1,1.0,(1+0j),1.0,True
1455,1,1.0,(1+0j),1.0,True
1456,1,1.0,(1+0j),1.0,True
1457,1,1.0,(1+0j),1.0,True
1458,1,1.0,(1+0j),1.0,True
1459,1,1.0,(1+0j),1.0,True
1460,1,1.0,(1+0j),1.0,True
1461,1,1.0,(1+0j),1.0,True
1462,1,1.0,(1+0j),1.0,True
1463,1,1.0,(1+0j),1.0,True
1464,1,1.0,(1+0j),1.0,True
1465,1,1.0,(1+0j),1.0,True
1466,1,1.0,(1+0j),1.0,True
1467,1,1.0,(1+0j),1.0,True
1468,1,1.0,(1+0j),1.0,True
1469,1,1.0,(1+0j),1.0,True
1470,1,1.0,(1+0j),1.0,True
1471,1,1.0,(1+0j),1.0,True
1472,1,1.0,(1+0j),1.0,True
1473,1,1.0,(1+0j),1.0,True
1474,1,1.0,(1+0j),1.0,True
1475,1,1.0,(1+0j),1.0,True
1476,1,1.0,(1+0j),1.0,True
1477,1,1.0,(1+0j),1.0,True
1478,1,1.0,(1+0j),1.0,True
1479,1,1.0,(1+0j),1.0,True
1480,1,1.0,(1+0j),1.0,True
1481,1,1.0,(1+0j),1.0,True
1482,1,1.0,(1+0j),1.0,True
1483,1,1.0,(1+0j),1.0,True
1484,1,1.0,(1+0j),1.0,True
1485,1,1.0,(1+0j),1.0,True
1486,1,1.0,(1+0j),1.0,True
1487,1,1.0,(1+0j),1.0,True
1488,1,1.0,(1+0j),1.0,True
1489,1,1.0,(1+0j),1.0,True
1490,1,1.0,(1+0j),1.0,True
1491,1,1.0,(1+0j),1.0,True
1492,1,1.0,(1+0j),1.0,True
1493,1,1.0,(1+0j),1.0,True
1494,1,1.0,(1+0j),1.0,True
1495,1,1.0,(1+0j),1.0,True
1496,1,1.0,(1+0j),1.0,True
1497,1,1.0,(1+0j),1.0,True
1498,1,1.0,(1+0j),1.0,True
1499,1,1.0,(1+0j),1.0,True
1500,1,1.0,(1+0j),1.0,True
1501,1,1.0,(1+0j),1.0,True
1502,1,1.0,(1+0j),1.0,True
1503,1,1.0,(1+0j),1.0,True
1504,1,1.0,(1+0j),1.0,True
1505,1,1.0,(1+0j),1.0,True
1506,1,1.0,(1+0j),1.0,True
1507,1,1.0,(1+0j),1.0,True
1508,1,1.0,(1+0j),1.0,True
1509,1,1.0,(1+0j),1.0,True
1510,1,1.0,(1+0j),1.0,True
1511,1,1.0,(1+0j),1.0,True
1512,1,1.0,(1+0j),1.0,True
1513,1,1.0,(1+0j),1.0,True
1514,1,1.0,(1+0j),1.0,True
1515,1,1.0,(1+0j),1.0,True
1516,1,1.0,(1+0j),1.0,True
1517,1,1.0,(1+0j),1.0,True
1518,1,1.0,(1+0j),1.0,True
1519,1,1.0,(1+0j),1.0,True
1520,1,1.0,(1+0j),1.0,True
1521,1,1.0,(1+0j),1.0,True
1522,1,1.0,(1+0j),1.0,True
1523,1,1.0,(1+0j),1.0,True
1524,1,1.0,(1+0j),1.0,True
1525,1,1.0,(1+0j),1.0,True
1526,1,1.0,(1+0j),1.0,True
1527,1,1.0,(1+0j),1.0,True
1528,1,1.0,(1+0j),1.0,True
1529,1,1.0,(1+0j),1.0,True
1530,1,1.0,(1+0j),1.0,True
1531,1,1.0,(1+0j),1.0,True
1532,1,1.0,(1+0j),1.0,True
1533,1,1.0,(1+0j),1.0,True
1534,1,1.0,(1+0j),1.0,True
1535,1,1.0,(1+0j),1.0,True
1536,1,1.0,(1+0j),1.0,True
1537,1,1.0,(1+0j),1.0,True
1538,1,1.0,(1+0j),1.0,True
1539,1,1.0,(1+0j),1.0,True
1540,1,1.0,(1+0j),1.0,True
1541,1,1.0,(1+0j),1.0,True
1542,1,1.0,(1+0j),1.0,True
1543,1,1.0,(1+0j),1.0,True
1544,1,1.0,(1+0j),1.0,True
1545,1,1.0,(1+0j),1.0,True
1546,1,1.0,(1+0j),1.0,True
1547,1,1.0,(1+0j),1.0,True
1548,1,1.0,(1+0j),1.0,True
1549,1,1.0,(1+0j),1.0,True
1550,1,1.0,(1+0j),1.0,True
1551,1,1.0,(1+0j),1.0,True
1552,1,1.0,(1+0j),1.0,True
1553,1,1.0,(1+0j),1.0,True
1554,1,1.0,(1+0j),1.0,True
1555,1,1.0,(1+0j),1.0,True
1556,1,1.0,(1+0j),1.0,True
1557,1,1.0,(1+0j),1.0,True
1558,1,1.0,(1+0j),1.0,True
1559,1,1.0,(1+0j),1.0,True
1560,1,1.0,(1+0j),1.0,True
1561,1,1.0,(1+0j),1.0,True
1562,1,1.0,(1+0j),1.0,True
1563,1,1.0,(1+0j),1.0,True
1564,1,1.0,(1+0j),1.0,True
1565,1,1.0,(1+0j),1.0,True
1566,1,1.0,(1+0j),1.0,True
1567,1,1.0,(1+0j),1.0,True
1568,1,1.0,(1+0j),1.0,True
1569,1,1.0,(1+0j),1.0,True
1570,1,1.0,(1+0j),1.0,True
1571,1,1.0,(1+0j),1.0,True
1572,1,1.0,(1+0j),1.0,True
1573,1,1.0,(1+0j),1.0,True
1574,1,1.0,(1+0j),1.0,True
1575,1,1.0,(1+0j),1.0,True
1576,1,1.0,(1+0j),1.0,True
1577,1,1.0,(1+0j),1.0,True
1578,1,1.0,(1+0j),1.0,True
1579,1,1.0,(1+0j),1.0,True
1580,1,1.0,(1+0j),1.0,True
1581,1,1.0,(1+0j),1.0,True
1582,1,1.0,(1+0j),1.0,True
1583,1,1.0,(1+0j),1.0,True
1584,1,1.0,(1+0j),1.0,True
1585,1,1.0,(1+0j),1.0,True
1586,1,1.0,(1+0j),1.0,True
1587,1,1.0,(1+0j),1.0,True
1588,1,1.0,(1+0j),1.0,True
1589,1,1.0,(1+0j),1.0,True
1590,1,1.0,(1+0j),1.0,True
1591,1,1.0,(1+0j),1.0,True
1592,1,1.0,(1+0j),1.0,True
1593,1,1.0,(1+0j),1.0,True
1594,1,1.0,(1+0j),1.0,True
1595,1,1.0,(1+0j),1.0,True
1596,1,1.0,(1+0j),1.0,True
1597,1,1.0,(1+0j),1.0,True
1598,1,1.0,(1+0j),1.0,True
1599,1,1.0,(1+0j),1.0,True
1600,1,1.0,(1+0j),1.0,True
1601,1,1.0,(1+0j),1.0,True
1602,1,1.0,(1+0j),1.0,True
1603,1,1.0,(1+0j),1.0,True
1604,1,1.0,(1+0j),1.0,True
1605,1,1.0,(1+0j),1.0,True
1606,1,1.0,(1+0j),1.0,True
1607,1,1.0,(1+0j),1.0,True
1608,1,1.0,(1+0j),1.0,True
1609,1,1.0,(1+0j),1.0,True
1610,1,1.0,(1+0j),1.0,True
1611,1,1.0,(1+0j),1.0,True
1612,1,1.0,(1+0j),1.0,True
1613,1,1.0,(1+0j),1.0,True
1614,1,1.0,(1+0j),1.0,True
1615,1,1.0,(1+0j),1.0,True
1616,1,1.0,(1+0j),1.0,True
1617,1,1.0,(1+0j),1.0,True
1618,1,1.0,(1+0j),1.0,True
1619,1,1.0,(1+0j),1.0,True
1620,1,1.0,(1+0j),1.0,True
1621,1,1.0,(1+0j),1.0,True
1622,1,1.0,(1+0j),1.0,True
1623,1,1.0,(1+0j),1.0,True
1624,1,1.0,(1+0j),1.0,True
1625,1,1.0,(1+0j),1.0,True
1626,1,1.0,(1+0j),1.0,True
1627,1,1.0,(1+0j),1.0,True
1628,1,1.0,(1+0j),1.0,True
1629,1,1.0,(1+0j),1.0,True
1630,1,1.0,(1+0j),1.0,True
1631,1,1.0,(1+0j),1.0,True
1632,1,1.0,(1+0j),1.0,True
1633,1,1.0,(1+0j),1.0,True
1634,1,1.0,(1+0j),1.0,True
1635,1,1.0,(1+0j),1.0,True
1636,1,1.0,(1+0j),1.0,True
1637,1,1.0,(1+0j),1.0,True
1638,1,1.0,(1+0j),1.0,True
1639,1,1.0,(1+0j),1.0,True
1640,1,1.0,(1+0j),1.0,True
1641,1,1.0,(1+0j),1.0,True
1642,1,1.0,(1+0j),1.0,True
1643,1,1.0,(1+0j),1.0,True
1644,1,1.0,(1+0j),1.0,True
1645,1,1.0,(1+0j),1.0,True
1646,1,1.0,(1+0j),1.0,True
1647,1,1.0,(1+0j),1.0,True
1648,1,1.0,(1+0j),1.0,True
1649,1,1.0,(1+0j),1.0,True
1650,1,1.0,(1+0j),1.0,True
1651,1,1.0,(1+0j),1.0,True
1652,1,1.0,(1+0j),1.0,True
1653,1,1.0,(1+0j),1.0,True
1654,1,1.0,(1+0j),1.0,True
1655,1,1.0,(1+0j),1.0,True
1656,1,1.0,(1+0j),1.0,True
1657,1,1.0,(1+0j),1.0,True
1658,1,1.0,(1+0j),1.0,True
1659,1,1.0,(1+0j),1.0,True
1660,1,1.0,(1+0j),1.0,True
1661,1,1.0,(1+0j),1.0,True
1662,1,1.0,(1+0j),1.0,True
1663,1,1.0,(1+0j),1.0,True
1664,1,1.0,(1+0j),1.0,True
1665,1,1.0,(1+0j),1.0,True
1666,1,1.0,(1+0j),1.0,True
1667,1,1.0,(1+0j),1.0,True
1668,1,1.0,(1+0j),1.0,True
1669,1,1.0,(1+0j),1.0,True
1670,1,1.0,(1+0j),1.0,True
1671,1,1.0,(1+0j),1.0,True
1672,1,1.0,(1+0j),1.0,True
1673,1,1.0,(1+0j),1.0,True
1674,1,1.0,(1+0j),1.0,True
1675,1,1.0,(1+0j),1.0,True
1676,1,1.0,(1+0j),1.0,True
1677,1,1.0,(1+0j),1.0,True
1678,1,1.0,(1+0j),1.0,True
1679,1,1.0,(1+0j),1.0,True
1680,1,1.0,(1+0j),1.0,True
1681,1,1.0,(1+0j),1.0,True
1682,1,1.0,(1+0j),1.0,True
1683,1,1.0,(1+0j),1.0,True
1684,1,1.0,(1+0j),1.0,True
1685,1,1.0,(1+0j),1.0,True
1686,1,1.0,(1+0j),1.0,True
1687,1,1.0,(1+0j),1.0,True
1688,1,1.0,(1+0j),1.0,True
1689,1,1.0,(1+0j),1.0,True
1690,1,1.0,(1+0j),1.0,True
1691,1,1.0,(1+0j),1.0,True
1692,1,1.0,(1+0j),1.0,True
1693,1,1.0,(1+0j),1.0,True
1694,1,1.0,(1+0j),1.0,True
1695,1,1.0,(1+0j),1.0,True
1696,1,1.0,(1+0j),1.0,True
1697,1,1.0,(1+0j),1.0,True
1698,1,1.0,(1+0j),1.0,True
1699,1,1.0,(1+0j),1.0,True
1700,1,1.0,(1+0j),1.0,True
1701,1,1.0,(1+0j),1.0,True
1702,1,1.0,(1+0j),1.0,True
1703,1,1.0,(1+0j),1.0,True
1704,1,1.0,(1+0j),1.0,True
1705,1,1.0,(1+0j),1.0,True
1706,1,1.0,(1+0j),1.0,True
1707,1,1.0,(1+0j),1.0,True
1708,1,1.0,(1+0j),1.0,True
1709,1,1.0,(1+0j),1.0,True
1710,1,1.0,(1+0j),1.0,True
1711,1,1.0,(1+0j),1.0,True
1712,1,1.0,(1+0j),1.0,True
1713,1,1.0,(1+0j),1.0,True
1714,1,1.0,(1+0j),1.0,True
1715,1,1.0,(1+0j),1.0,True
1716,1,1.0,(1+0j),1.0,True
1717,1,1.0,(1+0j),1.0,True
1718,1,1.0,(1+0j),1.0,True
1719,1,1.0,(1+0j),1.0,True
1720,1,1.0,(1+0j),1.0,True
1721,1,1.0,(1+0j),1.0,True
1722,1,1.0,(1+0j),1.0,True
1723,1,1.0,(1+0j),1.0,True
1724,1,1.0,(1+0j),1.0,True
1725,1,1.0,(1+0j),1.0,True
1726,1,1.0,(1+0j),1.0,True
1727,1,1.0,(1+0j),1.0,True
1728,1,1.0,(1+0j),1.0,True
1729,1,1.0,(1+0j),1.0,True
1730,1,1.0,(1+0j),1.0,True
1731,1,1.0,(1+0j),1.0,True
1732,1,1.0,(1+0j),1.0,True
1733,1,1.0,(1+0j),1.0,True
1734,1,1.0,(1+0j),1.0,True
1735,1,1.0,(1+0j),1.0,True
1736,1,1.0,(1+0j),1.0,True
1737,1,1.0,(1+0j),1.0,True
1738,1,1.0,(1+0j),1.0,True
1739,1,1.0,(1+0j),1.0,True
1740,1,1.0,(1+0j),1.0,True
1741,1,1.0,(1+0j),1.0,True
1742,1,1.0,(1+0j),1.0,True
1743,1,1.0,(1+0j),1.0,True
1744,1,1.0,(1+0j),1.0,True
1745,1,1.0,(1+0j),1.0,True
1746,1,1.0,(1+0j),1.0,True
1747,1,1.0,(1+0j),1.0,True
1748,1,1.0,(1+0j),1.0,True
1749,1,1.0,(1+0j),1.0,True
1750,1,1.0,(1+0j),1.0,True
1751,1,1.0,(1+0j),1.0,True
1752,1,1.0,(1+0j),1.0,True
1753,1,1.0,(1+0j),1.0,True
1754,1,1.0,(1+0j),1.0,True
1755,1,1.0,(1+0j),1.0,True
1756,1,1.0,(1+0j),1.0,True
1757,1,1.0,(1+0j),1.0,True
1758,1,1.0,(1+0j),1.0,True
1759,1,1.0,(1+0j),1.0,True
1760,1,1.0,(1+0j),1.0,True
1761,1,1.0,(1+0j),1.0,True
1762,1,1.0,(1+0j),1.0,True
1763,1,1.0,(1+0j),1.0,True
1764,1,1.0,(1+0j),1.0,True
1765,1,1.0,(1+0j),1.0,True
1766,1,1.0,(1+0j),1.0,True
1767,1,1.0,(1+0j),1.0,True
1768,1,1.0,(1+0j),1.0,True
1769,1,1.0,(1+0j),1.0,True
1770,1,1.0,(1+0j),1.0,True
1771,1,1.0,(1+0j),1.0,True
1772,1,1.0,(1+0j),1.0,True
1773,1,1.0,(1+0j),1.0,True
1774,1,1.0,(1+0j),1.0,True
1775,1,1.0,(1+0j),1.0,True
1776,1,1.0,(1+0j),1.0,True
1777,1,1.0,(1+0j),1.0,True
1778,1,1.0,(1+0j),1.0,True
1779,1,1.0,(1+0j),1.0,True
1780,1,1.0,(1+0j),1.0,True
1781,1,1.0,(1+0j),1.0,True
1782,1,1.0,(1+0j),1.0,True
1783,1,1.0,(1+0j),1.0,True
1784,1,1.0,(1+0j),1.0,True
1785,1,1.0,(1+0j),1.0,True
1786,1,1.0,(1+0j),1.0,True
1787,1,1.0,(1+0j),1.0,True
1788,1,1.0,(1+0j),1.0,True
1789,1,1.0,(1+0j),1.0,True
1790,1,1.0,(1+0j),1.0,True
1791,1,1.0,(1+0j),1.0,True
1792,1,1.0,(1+0j),1.0,True
1793,1,1.0,(1+0j),1.0,True
1794,1,1.0,(1+0j),1.0,True
1795,1,1.0,(1+0j),1.0,True
1796,1,1.0,(1+0j),1.0,True
1797,1,1.0,(1+0j),1.0,True
1798,1,1.0,(1+0j),1.0,True
1799,1,1.0,(1+0j),1.0,True
1800,1,1.0,(1+0j),1.0,True
1801,1,1.0,(1+0j),1.0,True
1802,1,1.0,(1+0j),1.0,True
1803,1,1.0,(1+0j),1.0,True
1804,1,1.0,(1+0j),1.0,True
1805,1,1.0,(1+0j),1.0,True
1806,1,1.0,(1+0j),1.0,True
1807,1,1.0,(1+0j),1.0,True
1808,1,1.0,(1+0j),1.0,True
1809,1,1.0,(1+0j),1.0,True
1810,1,1.0,(1+0j),1.0,True
1811,1,1.0,(1+0j),1.0,True
1812,1,1.0,(1+0j),1.0,True
1813,1,1.0,(1+0j),1.0,True
1814,1,1.0,(1+0j),1.0,True
1815,1,1.0,(1+0j),1.0,True
1816,1,1.0,(1+0j),1.0,True
1817,1,1.0,(1+0j),1.0,True
1818,1,1.0,(1+0j),1.0,True
1819,1,1.0,(1+0j),1.0,True
1820,1,1.0,(1+0j),1.0,True
1821,1,1.0,(1+0j),1.0,True
1822,1,1.0,(1+0j),1.0,True
1823,1,1.0,(1+0j),1.0,True
1824,1,1.0,(1+0j),1.0,True
1825,1,1.0,(1+0j),1.0,True
1826,1,1.0,(1+0j),1.0,True
1827,1,1.0,(1+0j),1.0,True
1828,1,1.0,(1+0j),1.0,True
1829,1,1.0,(1+0j),1.0,True
1830,1,1.0,(1+0j),1.0,True
1831,1,1.0,(1+0j),1.0,True
1832,1,1.0,(1+0j),1.0,True
1833,1,1.0,(1+0j),1.0,True
1834,1,1.0,(1+0j),1.0,True
1835,1,1.0,(1+0j),1.0,True
1836,1,1.0,(1+0j),1.0,True
1837,1,1.0,(1+0j),1.0,True
1838,1,1.0,(1+0j),1.0,True
1839,1,1.0,(1+0j),1.0,True
1840,1,1.0,(1+0j),1.0,True
1841,1,1.0,(1+0j),1.0,True
1842,1,1.0,(1+0j),1.0,True
1843,1,1.0,(1+0j),1.0,True
1844,1,1.0,(1+0j),1.0,True
1845,1,1.0,(1+0j),1.0,True
1846,1,1.0,(1+0j),1.0,True
1847,1,1.0,(1+0j),1.0,True
1848,1,1.0,(1+0j),1.0,True
1849,1,1.0,(1+0j),1.0,True
1850,1,1.0,(1+0j),1.0,True
1851,1,1.0,(1+0j),1.0,True
1852,1,1.0,(1+0j),1.0,True
1853,1,1.0,(1+0j),1.0,True
1854,1,1.0,(1+0j),1.0,True
1855,1,1.0,(1+0j),1.0,True
1856,1,1.0,(1+0j),1.0,True
1857,1,1.0,(1+0j),1.0,True
1858,1,1.0,(1+0j),1.0,True
1859,1,1.0,(1+0j),1.0,True
1860,1,1.0,(1+0j),1.0,True
1861,1,1.0,(1+0j),1.0,True
1862,1,1.0,(1+0j),1.0,True
1863,1,1.0,(1+0j),1.0,True
1864,1,1.0,(1+0j),1.0,True
1865,1,1.0,(1+0j),1.0,True
1866,1,1.0,(1+0j),1.0,True
1867,1,1.0,(1+0j),1.0,True
1868,1,1.0,(1+0j),1.0,True
1869,1,1.0,(1+0j),1.0,True
1870,1,1.0,(1+0j),1.0,True
1871,1,1.0,(1+0j),1.0,True
1872,1,1.0,(1+0j),1.0,True
1873,1,1.0,(1+0j),1.0,True
1874,1,1.0,(1+0j),1.0,True
1875,1,1.0,(1+0j),1.0,True
1876,1,1.0,(1+0j),1.0,True
1877,1,1.0,(1+0j),1.0,True
1878,1,1.0,(1+0j),1.0,True
1879,1,1.0,(1+0j),1.0,True
1880,1,1.0,(1+0j),1.0,True
1881,1,1.0,(1+0j),1.0,True
1882,1,1.0,(1+0j),1.0,True
1883,1,1.0,(1+0j),1.0,True
1884,1,1.0,(1+0j),1.0,True
1885,1,1.0,(1+0j),1.0,True
1886,1,1.0,(1+0j),1.0,True
1887,1,1.0,(1+0j),1.0,True
1888,1,1.0,(1+0j),1.0,True
1889,1,1.0,(1+0j),1.0,True
1890,1,1.0,(1+0j),1.0,True
1891,1,1.0,(1+0j),1.0,True
1892,1,1.0,(1+0j),1.0,True
1893,1,1.0,(1+0j),1.0,True
1894,1,1.0,(1+0j),1.0,True
1895,1,1.0,(1+0j),1.0,True
1896,1,1.0,(1+0j),1.0,True
1897,1,1.0,(1+0j),1.0,True
1898,1,1.0,(1+0j),1.0,True
1899,1,1.0,(1+0j),1.0,True
1900,1,1.0,(1+0j),1.0,True
1901,1,1.0,(1+0j),1.0,True
1902,1,1.0,(1+0j),1.0,True
1903,1,1.0,(1+0j),1.0,True
1904,1,1.0,(1+0j),1.0,True
1905,1,1.0,(1+0j),1.0,True
1906,1,1.0,(1+0j),1.0,True
1907,1,1.0,(1+0j),1.0,True
1908,1,1.0,(1+0j),1.0,True
1909,1,1.0,(1+0j),1.0,True
1910,1,1.0,(1+0j),1.0,True
1911,1,1.0,(1+0j),1.0,True
1912,1,1.0,(1+0j),1.0,True
1913,1,1.0,(1+0j),1.0,True
1914,1,1.0,(1+0j),1.0,True
1915,1,1.0,(1+0j),1.0,True
1916,1,1.0,(1+0j),1.0,True
1917,1,1.0,(1+0j),1.0,True
1918,1,1.0,(1+0j),1.0,True
1919,1,1.0,(1+0j),1.0,True
1920,1,1.0,(1+0j),1.0,True
1921,1,1.0,(1+0j),1.0,True
1922,1,1.0,(1+0j),1.0,True
1923,1,1.0,(1+0j),1.0,True
1924,1,1.0,(1+0j),1.0,True
1925,1,1.0,(1+0j),1.0,True
1926,1,1.0,(1+0j),1.0,True
1927,1,1.0,(1+0j),1.0,True
1928,1,1.0,(1+0j),1.0,True
1929,1,1.0,(1+0j),1.0,True
1930,1,1.0,(1+0j),1.0,True
1931,1,1.0,(1+0j),1.0,True
1932,1,1.0,(1+0j),1.0,True
1933,1,1.0,(1+0j),1.0,True
1934,1,1.0,(1+0j),1.0,True
1935,1,1.0,(1+0j),1.0,True
1936,1,1.0,(1+0j),1.0,True
1937,1,1.0,(1+0j),1.0,True
1938,1,1.0,(1+0j),1.0,True
1939,1,1.0,(1+0j),1.0,True
1940,1,1.0,(1+0j),1.0,True
1941,1,1.0,(1+0j),1.0,True
1942,1,1.0,(1+0j),1.0,True
1943,1,1.0,(1+0j),1.0,True
1944,1,1.0,(1+0j),1.0,True
1945,1,1.0,(1+0j),1.0,True
1946,1,1.0,(1+0j),1.0,True
1947,1,1.0,(1+0j),1.0,True
1948,1,1.0,(1+0j),1.0,True
1949,1,1.0,(1+0j),1.0,True
1950,1,1.0,(1+0j),1.0,True
1951,1,1.0,(1+0j),1.0,True
1952,1,1.0,(1+0j),1.0,True
1953,1,1.0,(1+0j),1.0,True
1954,1,1.0,(1+0j),1.0,True
1955,1,1.0,(1+0j),1.0,True
1956,1,1.0,(1+0j),1.0,True
1957,1,1.0,(1+0j),1.0,True
1958,1,1.0,(1+0j),1.0,True
1959,1,1.0,(1+0j),1.0,True
1960,1,1.0,(1+0j),1.0,True
1961,1,1.0,(1+0j),1.0,True
1962,1,1.0,(1+0j),1.0,True
1963,1,1.0,(1+0j),1.0,True
1964,1,1.0,(1+0j),1.0,True
1965,1,1.0,(1+0j),1.0,True
1966,1,1.0,(1+0j),1.0,True
1967,1,1.0,(1+0j),1.0,True
1968,1,1.0,(1+0j),1.0,True
1969,1,1.0,(1+0j),1.0,True
1970,1,1.0,(1+0j),1.0,True
1971,1,1.0,(1+0j),1.0,True
1972,1,1.0,(1+0j),1.0,True
1973,1,1.0,(1+0j),1.0,True
1974,1,1.0,(1+0j),1.0,True
1975,1,1.0,(1+0j),1.0,True
1976,1,1.0,(1+0j),1.0,True
1977,1,1.0,(1+0j),1.0,True
1978,1,1.0,(1+0j),1.0,True
1979,1,1.0,(1+0j),1.0,True
1980,1,1.0,(1+0j),1.0,True
1981,1,1.0,(1+0j),1.0,True
1982,1,1.0,(1+0j),1.0,True
1983,1,1.0,(1+0j),1.0,True
1984,1,1.0,(1+0j),1.0,True
1985,1,1.0,(1+0j),1.0,True
1986,1,1.0,(1+0j),1.0,True
1987,1,1.0,(1+0j),1.0,True
1988,1,1.0,(1+0j),1.0,True
1989,1,1.0,(1+0j),1.0,True
1990,1,1.0,(1+0j),1.0,True
1991,1,1.0,(1+0j),1.0,True
1992,1,1.0,(1+0j),1.0,True
1993,1,1.0,(1+0j),1.0,True
1994,1,1.0,(1+0j),1.0,True
1995,1,1.0,(1+0j),1.0,True
1996,1,1.0,(1+0j),1.0,True
1997,1,1.0,(1+0j),1.0,True
1998,1,1.0,(1+0j),1.0,True
1999,1,1.0,(1+0j),1.0,True
2000,1,1.0,(1+0j),1.0,True
2001,1,1.0,(1+0j),1.0,True
2002,1,1.0,(1+0j),1.0,True
2003,1,1.0,(1+0j),1.0,True
2004,1,1.0,(1+0j),1.0,True
2005,1,1.0,(1+0j),1.0,True
2006,1,1.0,(1+0j),1.0,True
2007,1,1.0,(1+0j),1.0,True
2008,1,1.0,(1+0j),1.0,True
2009,1,1.0,(1+0j),1.0,True
2010,1,1.0,(1+0j),1.0,True
2011,1,1.0,(1+0j),1.0,True
2012,1,1.0,(1+0j),1.0,True
2013,1,1.0,(1+0j),1.0,True
2014,1,1.0,(1+0j),1.0,True
2015,1,1.0,(1+0j),1.0,True
2016,1,1.0,(1+0j),1.0,True
2017,1,1.0,(1+0j),1.0,True
2018,1,1.0,(1+0j),1.0,True
2019,1,1.0,(1+0j),1.0,True
2020,1,1.0,(1+0j),1.0,True
2021,1,1.0,(1+0j),1.0,True
2022,1,1.0,(1+0j),1.0,True
2023,1,1.0,(1+0j),1.0,True
2024,1,1.0,(1+0j),1.0,True
2025,1,1.0,(1+0j),1.0,True
2026,1,1.0,(1+0j),1.0,True
2027,1,1.0,(1+0j),1.0,True
2028,1,1.0,(1+0j),1.0,True
2029,1,1.0,(1+0j),1.0,True
2030,1,1.0,(1+0j),1.0,True
2031,1,1.0,(1+0j),1.0,True
2032,1,1.0,(1+0j),1.0,True
2033,1,1.0,(1+0j),1.0,True
2034,1,1.0,(1+0j),1.0,True
2035,1,1.0,(1+0j),1.0,True
2036,1,1.0,(1+0j),1.0,True
2037,1,1.0,(1+0j),1.0,True
2038,1,1.0,(1+0j),1.0,True
2039,1,1.0,(1+0j),1.0,True
2040,1,1.0,(1+0j),1.0,True
2041,1,1.0,(1+0j),1.0,True
2042,1,1.0,(1+0j),1.0,True
